0.39288,1.8247,1.5666,0
0.39978,1.8204,1.5597,0
0.40668,1.8155,1.5528,0
0.41358,1.8098,1.5459,0
0.42048,1.8035,1.539,0
0.42738,1.7967,1.5321,0
0.43428,1.7898,1.5252,0
0.44118,1.7829,1.5183,0
0.44808,1.776,1.5114,0
0.45498,1.7691,1.5045,0
0.46188,1.7624,1.4976,0
0.46878,1.7564,1.4907,0
0.47568,1.7515,1.4838,0
0.48171,1.7479,1.4777,0
0.48503,1.7459,1.4742,0
0.48635,1.7451,1.4728,0
0.48688,1.7442,1.4722,0
0.48709,1.7424,1.4721,0
0.48717,1.7394,1.4721,0
0.48721,1.7352,1.4721,0
0.48722,1.7298,1.4722,0
0.48723,1.7235,1.4723,0
0.48723,1.7166,1.4722,0
0.48723,1.7097,1.4721,0
0.48723,1.7028,1.4719,0
0.48723,1.6959,1.4716,0
0.48723,1.689,1.4711,0
0.48723,1.6821,1.4706,0
0.48723,1.6752,1.4699,0
0.48723,1.6683,1.4692,0
0.48723,1.6614,1.4685,0
0.48723,1.6553,1.4679,0
0.48723,1.6504,1.4673,0
0.48723,1.6468,1.4669,0
0.48723,1.6449,1.4666,0
0.48723,1.6441,1.4665,0
0.48764,1.6447,1.4683,0
0.48897,1.6477,1.4743,0
0.49134,1.6531,1.4812,0
0.49476,1.66,1.4881,0
0.49915,1.6669,1.495,0
0.50442,1.6738,1.5019,0
0.51048,1.6807,1.5088,0
0.51721,1.6876,1.5157,0
0.52411,1.6945,1.5226,0
0.53101,1.7014,1.5295,0
0.53791,1.7083,1.5364,0
0.54481,1.7152,1.5433,0
0.55171,1.7221,1.5502,0
0.55861,1.729,1.5571,0
0.56551,1.7359,1.564,0
0.57176,1.7428,1.5709,0
0.57691,1.7497,1.5778,0
0.58069,1.7549,1.5847,0
0.58282,1.7577,1.5902,0
0.58368,1.7588,1.5924,0
0.58323,1.7589,1.5925,0
0.58074,1.7579,1.5906,0
0.57615,1.7558,1.5866,0
0.56961,1.7528,1.5807,0
0.56271,1.7489,1.5738,0
0.55581,1.7442,1.5669,0
0.54891,1.7388,1.56,0
0.54201,1.7328,1.5531,0
0.53511,1.7263,1.5462,0
0.52821,1.7196,1.5393,0
0.52131,1.7127,1.5324,0
0.51441,1.7058,1.5255,0
0.50751,1.699,1.5186,0
0.50061,1.6925,1.5117,0
0.49371,1.6865,1.5048,0
0.48681,1.6813,1.4979,0
0.48086,1.6771,1.491,0
0.47662,1.674,1.485,0
0.47428,1.6722,1.4817,0
0.47335,1.6715,1.4803,0
0.47345,1.6711,1.4794,0
0.47485,1.6703,1.478,0
0.47755,1.6692,1.4757,0
0.48143,1.6676,1.4726,0
0.48633,1.6655,1.4687,0
0.49208,1.6631,1.464,0
0.49851,1.6603,1.4586,0
0.50541,1.6572,1.4527,0
0.51231,1.654,1.4464,0
0.51921,1.6505,1.4397,0
0.52611,1.647,1.4329,0
0.53301,1.6435,1.4262,0
0.53982,1.6401,1.4196,0
0.54613,1.6369,1.4133,0
0.55178,1.6339,1.4076,0
0.55663,1.6313,1.4026,0
0.56052,1.6292,1.3985,0
0.56332,1.6277,1.3956,0
0.56486,1.6268,1.3939,0
0.56548,1.6265,1.3933,0
0.56405,1.6334,1.3971,0
0.55867,1.6403,1.404,0
0.55177,1.6472,1.4109,0
0.54487,1.6541,1.4178,0
0.53797,1.661,1.4247,0
0.53107,1.6679,1.4316,0
0.52417,1.6748,1.4385,0
0.51727,1.6817,1.4399,0
0.51037,1.6886,1.433,0
0.50347,1.6955,1.4261,0
0.49657,1.7024,1.4192,0
0.48967,1.7093,1.4123,0
0.48277,1.7162,1.4054,0
0.47587,1.7231,1.3985,0
0.46897,1.7225,1.3916,0
0.46207,1.7156,1.3847,0
0.45517,1.7087,1.3778,0
0.44827,1.7018,1.3709,0
